"Topic","1"," "," "
"0.62733","25","drinking chai with your (ai) programming partner a design fiction about generative ai for software engineering",""
"0.59785","20","conversations with the news co-speculation into conversational interactions with news content",""
"0.57882","64","unreliable narrator reparative approaches to harmful biases in ai storytelling for the he classroom and future creative industries",""
"0.51417","55","rendering a better future (L Shape)",""
"0.47036","45","metaverse perspectives from japan a participatory speculative design case study",""
"0.46736","50","objective portrait a practice-based inquiry to explore al as a reflective design partner",""
"0.41209","54","prototyping relational things that talk a discursive design strategy for conversational ai systems",""
"0.37589","12","The Future of HCI-Policy Collaboration",""
"0.3637","23","designing with ai- a user study to explore the future role of ai as a collaborative tool in graphics design",""
"0.34124","43","memory manipulations in extended reality",""
"-","-","-","-"
"Topic","2"," "," "
"0.90252","59","speculative mobility exploring sustainability-driven scenarios for future car owners",""
"0.83589","48","nine potential pitfalls when designing human-ai co-creative systems",""
"0.64006","5","Exploration of the Future of Co-Creative Systems Through Collaborative Speculative Design Practices",""
"0.62921","2","Algorithmic Abduction Robots",""
"0.49474","38","its like the value system in the loop domain experts values expectations for nlp automation",""
"0.43784","15","ahrc design fellows challenges of the future ai data",""
"0.39529","54","prototyping relational things that talk a discursive design strategy for conversational ai systems",""
"0.3574","21","deepfakes in india from words for the lies to the faces for the lies",""
"0.31564","62","the future of generative ai how genai would change human-computer co-creation in the next 10 to 15 years",""
"0.31464","7","Instituting socio-technical education futures encounters with through technical democracy, data justice, and imaginaries",""
"-","-","-","-"
"Topic","3"," "," "
"0.92077","39","lost in the logistical funhouse speculative design as synthetic media enterprise",""
"0.77551","11","Public Interest Technology Indian Megacities",""
"0.59696","57","sparking creativity with robots a design perspective",""
"0.5564","21","deepfakes in india from words for the lies to the faces for the lies",""
"0.35728","51","on the integration of machine agents into live coding",""
"0.31035","66","what is human-centered about human-centered ai a map of the research landscape",""
"0.25053","7","Instituting socio-technical education futures encounters with through technical democracy, data justice, and imaginaries",""
"0.25043","5","Exploration of the Future of Co-Creative Systems Through Collaborative Speculative Design Practices",""
"0.20088","64","unreliable narrator reparative approaches to harmful biases in ai storytelling for the he classroom and future creative industries",""
"0.18885","58","speculation forms and functions",""
"-","-","-","-"
"Topic","4"," "," "
"0.47228","30","from ban it till we understand it to resistance is futile how university programming instructors plan to adapt as more students use ai code generation and",""
"0.43551","22","design ideation with ai-sketching thinking and talking with generative machine learning models",""
"0.41712","47","muGen — Generative AI as Machinic Exploration of Cultural Archives",""
"0.40893","65","user perspectives of the ethical dilemmas of ownership accountability leadership in human-ai co-creation",""
"0.40071","18","artistic fusion- exploring the potential of ai-generated artwork in enabling creative expression with people with intellectual disabilities",""
"0.39701","61","the entoptic field camera as metaphor-driven research-through-design with ai technologies",""
"0.38803","44","message ritual a posthuman account of living with lamp",""
"0.33522","16","ai in the public eye investigating public ai literacy through ai art",""
"0.33322","45","metaverse perspectives from japan a participatory speculative design case study",""
"0.32502","42","memento flori speculative design approaches to memorials of the future",""
"-","-","-","-"
"Topic","5"," "," "
"0.47161","15","ahrc design fellows challenges of the future ai data",""
"0.40934","34","how to use generative ai as a design material for future human-computer (co-) creation",""
"0.38648","58","speculation forms and functions",""
"0.37595","4","Call for Speculative ICCC",""
"0.2079","33","hidden layer interaction a co-creative design fiction for generative models",""
"0.16695","13","World Yearbook of Education 2024 Digi... (Z-Library) (dragged)",""
"0.15514","57","sparking creativity with robots a design perspective",""
"0.11849","1","A Speculative Exploration of the Role of Dialogue in Human-Computer Co-creation",""
"0.10437","36","imagining the future of creative ai tools a cospeculative workshop",""
"0.087685","16","ai in the public eye investigating public ai literacy through ai art",""
"-","-","-","-"
"Topic","6"," "," "
"0.59799","36","imagining the future of creative ai tools a cospeculative workshop",""
"0.54358","1","A Speculative Exploration of the Role of Dialogue in Human-Computer Co-creation",""
"0.42544","66","what is human-centered about human-centered ai a map of the research landscape",""
"0.39431","50","objective portrait a practice-based inquiry to explore al as a reflective design partner",""
"0.35432","51","on the integration of machine agents into live coding",""
"0.20463","47","muGen — Generative AI as Machinic Exploration of Cultural Archives",""
"0.15041","17","ai-generated dance and the subjectivity challenge",""
